Event date,Event,Ticket ID,Payment date,Ticket price buyer,Original ticket price,Ticket listing price,Revenue,Event ID,Seller user ID,Buyer user ID,Listing created Date,Meets ticket Fairshare conditions? (Yes / No),Refund created Date,Kickback,Fairshare
2024-05-08,Fancy Flamingo,25199639,2024-05-08,€52.99,€49.00,€49.00,€4.04,6914373f-7098-4132-a8de-5af04c8204b7,8525841,4360764,2024-05-08,No,,€0.40,€0.40
2024-05-25,Jubilant Jellybean,25469716,2024-05-20,€152.63,€117.60,€141.12,€11.67,2772b208-9bd2-4817-a281-af19555e0ec5,8361710,13788941,2024-05-20,Yes,,€1.17,€8.23
2024-05-31,Daring Dragon,25475327,2024-05-24,€40.02,€72.80,€37.00,€3.06,5e160574-2903-43c6-bf2b-9091ba693c26,13191279,2186164,2024-05-20,No,,€0.31,€0.31
2024-05-25,Jubilant Jellybean,25525928,2024-05-24,€118.97,€123.55,€110.00,€9.13,2772b208-9bd2-4817-a281-af19555e0ec5,6350740,13063717,2024-05-23,No,,€0.91,€0.91
2024-05-25,Jubilant Jellybean,25561063,2024-05-24,€116.29,€89.60,€107.52,€8.89,2772b208-9bd2-4817-a281-af19555e0ec5,537587,1555340,2024-05-24,Yes,,€0.89,€6.27
2024-05-31,Daring Dragon,21774245,2023-09-19,€79.95,€61.60,€73.92,€6.12,5e160574-2903-43c6-bf2b-9091ba693c26,531424,11985886,2023-09-18,Yes,,€0.61,€4.31
2024-05-31,Daring Dragon,24994088,2024-05-14,€60.03,€72.80,€55.50,€4.60,5e160574-2903-43c6-bf2b-9091ba693c26,13564198,3724714,2024-04-26,No,,€0.46,€0.46
2024-05-24,Hungry Hedgehog,25556881,2024-05-24,€116.29,€116.00,€107.52,€8.90,a9f8217c-e4ac-45de-a588-36521e661c14,1307838,11971885,2024-05-24,No,,€0.89,€0.89
2024-05-29,Curious Cactus,24862783,2024-04-22,€27.04,€33.00,€25.00,€2.06,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,1481321,11071859,2024-04-19,No,,€0.21,€0.21
2024-05-08,Fancy Flamingo,25180040,2024-05-07,€51.38,€50.00,€47.50,€3.94,6914373f-7098-4132-a8de-5af04c8204b7,1708742,677708,2024-05-06,No,,€0.39,€0.39
2024-05-24,Hungry Hedgehog,25548629,2024-05-24,€174.42,€134.40,€161.28,€13.32,a9f8217c-e4ac-45de-a588-36521e661c14,12542919,5879559,2024-05-24,Yes,,€1.33,€9.41
2024-05-25,Jubilant Jellybean,25586799,2024-05-25,€108.15,€100.00,€100.00,€8.26,2772b208-9bd2-4817-a281-af19555e0ec5,5153069,8377752,2024-05-25,No,,€0.83,€0.83
2024-05-26,Lucky Llama,25619486,2024-05-26,€75.71,€70.00,€70.00,€5.79,dcd3cee8-dbe6-48fa-a229-f544c6857872,5890445,7141693,2024-05-26,No,,€0.58,€0.58
2024-05-24,Hungry Hedgehog,25356742,2024-05-15,€116.27,€110.00,€107.50,€8.89,a9f8217c-e4ac-45de-a588-36521e661c14,12931133,6414950,2024-05-15,No,,€0.89,€0.89
2024-05-26,Lucky Llama,25558374,2024-05-24,€74.62,€95.30,€69.00,€5.61,dcd3cee8-dbe6-48fa-a229-f544c6857872,13822473,9154493,2024-05-24,No,,€0.56,€0.56
2024-05-31,Daring Dragon,25706860,2024-05-30,€39.91,€61.60,€36.90,€3.06,5e160574-2903-43c6-bf2b-9091ba693c26,1912739,9405469,2024-05-30,No,,€0.31,€0.31
2024-05-25,Jubilant Jellybean,25389560,2024-05-17,€123.55,€95.20,€114.24,€9.44,2772b208-9bd2-4817-a281-af19555e0ec5,6796545,13742426,2024-05-17,Yes,,€0.94,€6.66
2024-05-24,Hungry Hedgehog,25471996,2024-05-20,€116.29,€89.60,€107.52,€8.90,a9f8217c-e4ac-45de-a588-36521e661c14,550094,13730885,2024-05-20,Yes,,€0.89,€6.27
2024-05-27,Brilliant Banjo,25502115,2024-05-23,€126.54,€139.44,€117.00,€9.67,2e2f977d-cc5d-4723-8b3c-2d7d5d35c749,821528,13282235,2024-05-22,No,,€0.97,€0.97
2024-05-23,Electric Emu,25529198,2024-05-23,€54.08,€123.20,€50.00,€4.13,62df8913-4e36-4cb0-a971-44b8ccff3d7b,202267,13820623,2024-05-23,No,,€0.41,€0.41
2024-05-25,Jubilant Jellybean,25522387,2024-05-22,€116.29,€100.35,€107.52,€8.90,2772b208-9bd2-4817-a281-af19555e0ec5,6679833,324622,2024-05-22,Yes,,€0.89,€0.90
2024-05-25,Jubilant Jellybean,25557101,2024-05-24,€116.23,€89.60,€107.47,€8.93,2772b208-9bd2-4817-a281-af19555e0ec5,9315916,13790273,2024-05-24,Yes,,€0.89,€6.25
2024-05-26,Lucky Llama,25610375,2024-05-26,€78.95,€117.70,€73.00,€6.03,dcd3cee8-dbe6-48fa-a229-f544c6857872,13719732,13857930,2024-05-26,No,,€0.60,€0.60
2024-05-27,Brilliant Banjo,25638049,2024-05-27,€118.97,€128.24,€110.00,€9.10,2e2f977d-cc5d-4723-8b3c-2d7d5d35c749,11012922,731451,2024-05-27,No,,€0.91,€0.91
2024-05-31,Daring Dragon,25736152,2024-05-31,€36.99,€72.80,€34.20,€2.83,5e160574-2903-43c6-bf2b-9091ba693c26,13480035,10599646,2024-05-31,No,,€0.28,€0.28
2024-05-26,Lucky Llama,24681240,2024-04-22,€97.34,€90.00,€90.00,€7.44,dcd3cee8-dbe6-48fa-a229-f544c6857872,7546346,6968732,2024-04-07,No,,€0.74,€0.74
2024-05-05,Golden Giraffe,24970307,2024-04-25,€79.95,€61.60,€73.92,€6.12,e0d78d5c-7086-4d89-87ef-b1388f842f2c,1527553,12738125,2024-04-25,Yes,,€0.61,€4.31
2024-05-31,Daring Dragon,24292772,2024-03-13,€79.95,€61.60,€73.92,€6.11,5e160574-2903-43c6-bf2b-9091ba693c26,11663858,10728509,2024-03-13,Yes,,€0.61,€4.31
2024-05-05,Golden Giraffe,24903526,2024-04-26,€54.08,€49.28,€50.00,€4.13,e0d78d5c-7086-4d89-87ef-b1388f842f2c,185970,13561317,2024-04-22,No,,€0.41,€0.41
2024-05-05,Golden Giraffe,25134513,2024-05-05,€43.26,€61.60,€40.00,€3.30,e0d78d5c-7086-4d89-87ef-b1388f842f2c,2245741,13637410,2024-05-04,No,,€0.33,€0.33
2024-05-08,Fancy Flamingo,25196162,2024-05-08,€62.73,€70.00,€58.00,€4.79,6914373f-7098-4132-a8de-5af04c8204b7,13142222,5690271,2024-05-07,No,,€0.48,€0.48
2024-05-08,Fancy Flamingo,25214143,2024-05-08,€44.99,€72.80,€41.60,€3.44,6914373f-7098-4132-a8de-5af04c8204b7,1912739,2284028,2024-05-08,No,,€0.34,€0.34
2024-05-29,Curious Cactus,25265408,2024-05-14,€75.71,€76.16,€70.00,€5.79,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,4945211,11960306,2024-05-11,No,,€0.58,€0.58
2024-05-24,Hungry Hedgehog,25510114,2024-05-22,€116.29,€89.60,€107.52,€8.89,a9f8217c-e4ac-45de-a588-36521e661c14,3079140,8634850,2024-05-22,Yes,,€0.89,€6.27
2024-05-25,Jubilant Jellybean,25533975,2024-05-23,€116.29,€89.60,€107.52,€8.90,2772b208-9bd2-4817-a281-af19555e0ec5,13605300,13819906,2024-05-23,Yes,,€0.89,€6.27
2024-05-27,Brilliant Banjo,25617245,2024-05-26,€129.78,€134.39,€120.00,€9.92,2e2f977d-cc5d-4723-8b3c-2d7d5d35c749,13638923,3848298,2024-05-26,No,,€0.99,€0.99
2024-05-29,Curious Cactus,23217479,2023-12-16,€113.37,€87.36,€104.83,€8.66,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,2371392,8849359,2023-12-16,Yes,,€0.87,€6.11
2024-05-27,Brilliant Banjo,23822235,2024-02-09,€178.00,€137.16,€164.59,€13.60,2e2f977d-cc5d-4723-8b3c-2d7d5d35c749,976327,3096972,2024-02-09,Yes,,€1.36,€9.60
2024-05-29,Curious Cactus,24597417,2024-04-01,€84.31,€64.96,€77.95,€6.45,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,1773249,1449649,2024-04-01,No,,€0.64,€0.64
2024-05-05,Golden Giraffe,24967126,2024-04-25,€66.62,€61.60,€61.60,€5.10,e0d78d5c-7086-4d89-87ef-b1388f842f2c,9573980,11455840,2024-04-25,No,,€0.51,€0.51
2024-05-25,Jubilant Jellybean,25505326,2024-05-22,€116.29,€89.60,€107.52,€8.89,2772b208-9bd2-4817-a281-af19555e0ec5,979547,9980395,2024-05-22,Yes,,€0.89,€6.27
2024-05-24,Hungry Hedgehog,25563382,2024-05-24,€96.25,€80.00,€89.00,€7.35,a9f8217c-e4ac-45de-a588-36521e661c14,11182762,13828750,2024-05-24,Yes,,€0.74,€2.27
2024-05-05,Golden Giraffe,25153701,2024-05-05,€54.08,€72.80,€50.00,€4.14,e0d78d5c-7086-4d89-87ef-b1388f842f2c,271038,902790,2024-05-05,No,,€0.41,€0.41
2024-05-31,Daring Dragon,25452879,2024-05-25,€31.91,€61.60,€29.50,€2.45,5e160574-2903-43c6-bf2b-9091ba693c26,1065856,13319331,2024-05-19,No,,€0.24,€0.24
2024-05-25,Jubilant Jellybean,25515443,2024-05-22,€102.96,€95.20,€95.20,€8.70,2772b208-9bd2-4817-a281-af19555e0ec5,13800735,4358818,2024-05-22,No,,€0.87,€0.87
2024-05-31,Daring Dragon,25560065,2024-05-30,€32.45,€61.60,€30.00,€2.48,5e160574-2903-43c6-bf2b-9091ba693c26,11992148,12551633,2024-05-24,No,,€0.25,€0.25
2024-05-24,Hungry Hedgehog,25561572,2024-05-24,€101.43,€87.00,€93.78,€7.79,a9f8217c-e4ac-45de-a588-36521e661c14,7719247,6150104,2024-05-24,Yes,,€0.78,€1.05
2024-05-31,Daring Dragon,25664565,2024-05-29,€27.04,€50.40,€25.00,€2.07,5e160574-2903-43c6-bf2b-9091ba693c26,2585419,10254087,2024-05-28,No,,€0.21,€0.21
2024-05-23,Electric Emu,25486055,2024-05-22,€34.61,€75.00,€32.00,€2.64,62df8913-4e36-4cb0-a971-44b8ccff3d7b,423615,12714532,2024-05-21,No,,€0.26,€0.26
2024-05-23,Electric Emu,25539701,2024-05-23,€43.25,€95.00,€39.99,€3.31,62df8913-4e36-4cb0-a971-44b8ccff3d7b,13480035,10528905,2024-05-23,No,,€0.33,€0.33
2024-05-23,Electric Emu,25539206,2024-05-23,€49.75,€95.20,€46.00,€3.80,62df8913-4e36-4cb0-a971-44b8ccff3d7b,13480035,12512521,2024-05-23,No,,€0.38,€0.38
2024-05-29,Curious Cactus,23320662,2023-12-27,€113.37,€87.36,€104.83,€8.66,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,7196722,5805752,2023-12-27,Yes,,€0.87,€6.11
2024-05-31,Daring Dragon,24587632,2024-05-28,€32.39,€72.80,€29.95,€2.48,5e160574-2903-43c6-bf2b-9091ba693c26,6461657,13876984,2024-03-31,No,,€0.25,€0.25
2024-05-24,Hungry Hedgehog,25532732,2024-05-23,€94.48,€72.80,€87.36,€7.22,a9f8217c-e4ac-45de-a588-36521e661c14,2994145,6667634,2024-05-23,Yes,,€0.72,€5.10
2024-05-23,Electric Emu,25540115,2024-05-23,€37.85,€35.00,€35.00,€2.89,62df8913-4e36-4cb0-a971-44b8ccff3d7b,1111755,3171983,2024-05-23,No,,€0.29,€0.29
2024-05-26,Lucky Llama,25604586,2024-05-25,€77.87,€95.30,€72.00,€5.98,dcd3cee8-dbe6-48fa-a229-f544c6857872,1051860,3630875,2024-05-25,No,,€0.60,€0.60
2024-05-31,Daring Dragon,24558674,2024-05-29,€25.96,€72.80,€24.00,€1.98,5e160574-2903-43c6-bf2b-9091ba693c26,4258133,5160145,2024-03-30,No,,€0.20,€0.20
2024-05-29,Curious Cactus,25047580,2024-04-29,€75.71,€64.96,€70.00,€5.79,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,12019945,5001343,2024-04-28,No,,€0.58,€0.58
2024-05-31,Daring Dragon,25677716,2024-05-29,€27.04,€72.80,€25.00,€2.07,5e160574-2903-43c6-bf2b-9091ba693c26,185970,2817932,2024-05-29,No,,€0.21,€0.21
2024-05-31,Daring Dragon,25722577,2024-05-31,€27.00,€72.80,€24.96,€2.07,5e160574-2903-43c6-bf2b-9091ba693c26,1912739,13906125,2024-05-31,No,,€0.21,€0.21
2024-05-31,Daring Dragon,25732096,2024-05-31,€22.77,€72.80,€21.06,€1.74,5e160574-2903-43c6-bf2b-9091ba693c26,3635729,1880334,2024-05-31,No,,€0.17,€0.17
2024-05-27,Brilliant Banjo,24663136,2024-04-06,€151.41,€128.24,€140.00,€11.58,2e2f977d-cc5d-4723-8b3c-2d7d5d35c749,8673955,6623835,2024-04-06,Yes,,€1.16,€2.38
2024-05-25,Jubilant Jellybean,25283329,2024-05-11,€113.56,€89.60,€105.00,€8.68,2772b208-9bd2-4817-a281-af19555e0ec5,12666201,13284802,2024-05-11,Yes,,€0.87,€5.08
2024-05-31,Daring Dragon,25286185,2024-05-25,€37.85,€72.80,€35.00,€2.89,5e160574-2903-43c6-bf2b-9091ba693c26,3525282,848324,2024-05-12,No,,€0.29,€0.29
2024-05-25,Jubilant Jellybean,25514345,2024-05-22,€91.93,€80.00,€85.00,€7.02,2772b208-9bd2-4817-a281-af19555e0ec5,13480554,11228008,2024-05-22,Yes,,€0.70,€0.38
2024-05-24,Hungry Hedgehog,25536505,2024-05-23,€140.60,€120.00,€130.00,€10.74,a9f8217c-e4ac-45de-a588-36521e661c14,5914879,12065404,2024-05-23,Yes,,€1.07,€1.75
2024-05-25,Jubilant Jellybean,25574846,2024-05-24,€140.60,€130.00,€130.00,€10.74,2772b208-9bd2-4817-a281-af19555e0ec5,10711532,5834348,2024-05-24,No,,€1.07,€1.07
2024-05-27,Brilliant Banjo,25510596,2024-05-27,€154.65,€178.64,€143.00,€11.82,2e2f977d-cc5d-4723-8b3c-2d7d5d35c749,537587,2087849,2024-05-22,No,,€1.18,€1.18
2024-05-23,Electric Emu,25513312,2024-05-22,€33.53,€95.20,€31.00,€2.56,62df8913-4e36-4cb0-a971-44b8ccff3d7b,7060621,6782814,2024-05-22,No,,€0.26,€0.26
2024-05-29,Curious Cactus,25675421,2024-05-29,€21.63,€33.00,€20.00,€1.66,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,6577479,4056497,2024-05-29,No,,€0.17,€0.17
2024-05-05,Golden Giraffe,25155844,2024-05-05,€54.08,€61.60,€50.00,€4.14,e0d78d5c-7086-4d89-87ef-b1388f842f2c,98887,12324375,2024-05-05,No,,€0.41,€0.41
2024-05-08,Fancy Flamingo,25186307,2024-05-07,€53.50,€72.80,€49.47,€4.08,6914373f-7098-4132-a8de-5af04c8204b7,1912739,3934762,2024-05-07,No,,€0.41,€0.41
2024-05-31,Daring Dragon,23593561,2024-01-21,€94.48,€72.80,€87.36,€7.22,5e160574-2903-43c6-bf2b-9091ba693c26,8449490,12604475,2024-01-21,Yes,,€0.72,€5.10
2024-05-26,Lucky Llama,25612164,2024-05-26,€78.95,€106.50,€73.00,€6.03,dcd3cee8-dbe6-48fa-a229-f544c6857872,1873725,13844555,2024-05-26,No,,€0.60,€0.60
2024-05-08,Fancy Flamingo,25214264,2024-05-08,€86.52,€95.20,€80.00,€6.62,6914373f-7098-4132-a8de-5af04c8204b7,8243453,5708726,2024-05-08,No,,€0.66,€0.66
2024-05-29,Curious Cactus,21727640,2023-09-15,€89.23,€76.16,€82.50,€6.83,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,8445344,569881,2023-09-15,Yes,,€0.68,€1.11
2024-05-31,Daring Dragon,24179069,2024-03-05,€82.19,€72.80,€76.00,€6.28,5e160574-2903-43c6-bf2b-9091ba693c26,3943446,3639374,2024-03-05,No,,€0.63,€0.63
2024-05-31,Daring Dragon,25692233,2024-05-30,€37.85,€33.00,€35.00,€2.90,5e160574-2903-43c6-bf2b-9091ba693c26,6641710,4309551,2024-05-29,Yes,,€0.29,€0.13
2024-05-27,Brilliant Banjo,25097522,2024-05-14,€302.82,€380.00,€280.00,€23.14,2e2f977d-cc5d-4723-8b3c-2d7d5d35c749,3432420,13552248,2024-05-02,No,,€2.31,€2.31
2024-05-08,Fancy Flamingo,25130059,2024-05-03,€65.00,€72.80,€60.10,€4.98,6914373f-7098-4132-a8de-5af04c8204b7,705146,1850811,2024-05-03,No,,€0.50,€0.50
2024-05-27,Brilliant Banjo,25487806,2024-05-25,€254.15,€235.00,€235.00,€19.42,2e2f977d-cc5d-4723-8b3c-2d7d5d35c749,12703780,6653189,2024-05-21,No,,€1.94,€1.94
2024-05-24,Hungry Hedgehog,25562376,2024-05-24,€116.29,€140.00,€107.52,€8.90,a9f8217c-e4ac-45de-a588-36521e661c14,13397413,3788732,2024-05-24,No,,€0.89,€0.89
2024-05-29,Curious Cactus,21805126,2023-09-21,€37.85,€35.00,€35.00,€2.90,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,5504694,5429365,2023-09-21,No,,€0.29,€0.29
2024-05-31,Daring Dragon,24737243,2024-04-26,€76.50,€72.80,€70.73,€5.85,5e160574-2903-43c6-bf2b-9091ba693c26,9517901,11758245,2024-04-11,No,,€0.59,€0.59
2024-05-29,Curious Cactus,25046557,2024-04-28,€127.91,€98.56,€118.27,€9.77,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,171230,183318,2024-04-28,Yes,,€0.98,€6.90
2024-05-29,Curious Cactus,25502570,2024-05-26,€71.38,€64.96,€66.00,€5.46,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,13673434,3588915,2024-05-22,No,,€0.55,€0.55
2024-05-23,Electric Emu,25483004,2024-05-22,€32.45,€95.20,€30.00,€2.48,62df8913-4e36-4cb0-a971-44b8ccff3d7b,9518182,13796232,2024-05-21,No,,€0.25,€0.25
2024-05-24,Hungry Hedgehog,25532603,2024-05-23,€116.29,€95.00,€107.52,€8.89,a9f8217c-e4ac-45de-a588-36521e661c14,5124383,467467,2024-05-23,Yes,,€0.89,€3.57
2024-05-31,Daring Dragon,25707044,2024-05-31,€37.80,€61.60,€34.95,€2.89,5e160574-2903-43c6-bf2b-9091ba693c26,1912739,4613961,2024-05-30,No,,€0.29,€0.29
2024-05-08,Fancy Flamingo,25130058,2024-05-03,€65.00,€72.80,€60.10,€4.98,6914373f-7098-4132-a8de-5af04c8204b7,705146,1850811,2024-05-03,No,,€0.50,€0.50
2024-05-23,Electric Emu,25534692,2024-05-23,€54.08,€123.20,€50.00,€4.13,62df8913-4e36-4cb0-a971-44b8ccff3d7b,2461048,13819924,2024-05-23,No,,€0.41,€0.41
2024-05-05,Golden Giraffe,25146242,2024-05-04,€66.62,€61.60,€61.60,€5.09,e0d78d5c-7086-4d89-87ef-b1388f842f2c,2163915,4264275,2024-05-04,No,,€0.51,€0.51
2024-05-23,Electric Emu,25539142,2024-05-23,€43.26,€72.80,€40.00,€3.31,62df8913-4e36-4cb0-a971-44b8ccff3d7b,8846844,10176892,2024-05-23,No,,€0.33,€0.33
2024-05-31,Daring Dragon,25730088,2024-05-31,€28.85,€72.80,€26.68,€2.20,5e160574-2903-43c6-bf2b-9091ba693c26,1912739,13279457,2024-05-31,No,,€0.22,€0.22
2024-05-24,Hungry Hedgehog,25506844,2024-05-22,€152.63,€140.00,€141.12,€11.67,a9f8217c-e4ac-45de-a588-36521e661c14,6522234,7143537,2024-05-22,No,,€1.17,€1.17
2024-05-23,Electric Emu,25514471,2024-05-22,€34.99,€102.06,€32.35,€2.68,62df8913-4e36-4cb0-a971-44b8ccff3d7b,12900035,11974079,2024-05-22,No,,€0.27,€0.27
2024-05-23,Electric Emu,25498364,2024-05-22,€43.19,€95.20,€39.93,€3.30,62df8913-4e36-4cb0-a971-44b8ccff3d7b,12983305,611903,2024-05-21,No,,€0.33,€0.33
2024-05-24,Hungry Hedgehog,25550604,2024-05-24,€108.15,€120.00,€100.00,€8.26,a9f8217c-e4ac-45de-a588-36521e661c14,13824893,7321760,2024-05-24,No,,€0.83,€0.83
2024-05-25,Jubilant Jellybean,25598369,2024-05-25,€116.29,€89.60,€107.52,€8.89,2772b208-9bd2-4817-a281-af19555e0ec5,5911091,280993,2024-05-25,Yes,,€0.89,€6.27
2024-05-27,Brilliant Banjo,25625975,2024-05-27,€146.00,€128.24,€135.00,€11.16,2e2f977d-cc5d-4723-8b3c-2d7d5d35c749,12867364,6373102,2024-05-26,Yes,,€1.12,€0.00
2024-05-31,Daring Dragon,25668820,2024-05-29,€41.10,€84.00,€38.00,€3.14,5e160574-2903-43c6-bf2b-9091ba693c26,12567795,7174560,2024-05-28,No,,€0.31,€0.31
2024-05-31,Daring Dragon,22097635,2023-10-11,€94.48,€72.80,€87.36,€7.22,5e160574-2903-43c6-bf2b-9091ba693c26,11950864,2274370,2023-10-11,Yes,,€0.72,€5.10
2024-05-31,Daring Dragon,24884868,2024-05-31,€27.04,€72.80,€25.00,€2.06,5e160574-2903-43c6-bf2b-9091ba693c26,3945691,7664255,2024-04-20,No,,€0.21,€0.21
2024-05-05,Golden Giraffe,25157041,2024-05-05,€43.26,€61.60,€40.00,€3.30,e0d78d5c-7086-4d89-87ef-b1388f842f2c,7956934,13474793,2024-05-05,No,,€0.33,€0.33
2024-05-29,Curious Cactus,25177554,2024-05-07,€98.84,€76.16,€91.39,€7.55,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,12690921,13671780,2024-05-06,Yes,,€0.76,€5.33
2024-05-29,Curious Cactus,25310565,2024-05-13,€65.00,€53.76,€60.10,€4.94,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,1253193,13719096,2024-05-13,Yes,,€0.49,€1.67
2024-05-25,Jubilant Jellybean,25526118,2024-05-23,€152.63,€117.60,€141.12,€11.67,2772b208-9bd2-4817-a281-af19555e0ec5,5282487,3678125,2024-05-23,Yes,,€1.17,€8.23
2024-05-31,Daring Dragon,23864781,2024-02-12,€94.48,€72.80,€87.36,€7.22,5e160574-2903-43c6-bf2b-9091ba693c26,3048151,1189551,2024-02-12,Yes,,€0.72,€5.10
2024-05-05,Golden Giraffe,24803804,2024-04-16,€70.30,€72.80,€65.00,€5.37,e0d78d5c-7086-4d89-87ef-b1388f842f2c,5681999,80168,2024-04-16,No,,€0.54,€0.54
2024-05-05,Golden Giraffe,25074048,2024-04-30,€62.73,€61.60,€58.00,€4.81,e0d78d5c-7086-4d89-87ef-b1388f842f2c,3227580,13600913,2024-04-30,No,,€0.48,€0.48
2024-05-08,Fancy Flamingo,25186675,2024-05-07,€50.99,€72.80,€47.14,€3.90,6914373f-7098-4132-a8de-5af04c8204b7,1912739,6621604,2024-05-07,No,,€0.39,€0.39
2024-05-08,Fancy Flamingo,25196855,2024-05-08,€64.89,€60.00,€60.00,€4.96,6914373f-7098-4132-a8de-5af04c8204b7,1146507,5299189,2024-05-07,No,,€0.50,€0.50
2024-05-25,Jubilant Jellybean,25289157,2024-05-12,€116.29,€90.00,€107.52,€8.89,2772b208-9bd2-4817-a281-af19555e0ec5,13712030,2199650,2024-05-12,Yes,,€0.89,€6.07
2024-05-23,Electric Emu,25484113,2024-05-23,€43.26,€100.00,€40.00,€3.31,62df8913-4e36-4cb0-a971-44b8ccff3d7b,13631032,12974781,2024-05-21,No,,€0.33,€0.33
2024-05-29,Curious Cactus,25633752,2024-05-28,€37.85,€76.16,€35.00,€2.89,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,2076116,1421817,2024-05-27,No,,€0.29,€0.29
2024-05-27,Brilliant Banjo,24106099,2024-02-29,€180.96,€139.44,€167.32,€13.84,2e2f977d-cc5d-4723-8b3c-2d7d5d35c749,3228126,7180733,2024-02-29,Yes,,€1.38,€9.76
2024-05-24,Hungry Hedgehog,25379538,2024-05-16,€116.29,€110.00,€107.52,€8.93,a9f8217c-e4ac-45de-a588-36521e661c14,10630028,10837335,2024-05-16,No,,€0.89,€0.89
2024-05-25,Jubilant Jellybean,25542581,2024-05-23,€116.29,€89.60,€107.52,€8.89,2772b208-9bd2-4817-a281-af19555e0ec5,340190,6962204,2024-05-23,Yes,,€0.89,€6.27
2024-05-25,Jubilant Jellybean,25590670,2024-05-25,€116.29,€89.60,€107.52,€8.90,2772b208-9bd2-4817-a281-af19555e0ec5,4110919,4878483,2024-05-25,Yes,,€0.89,€6.27
2024-05-29,Curious Cactus,25622325,2024-05-26,€91.93,€98.56,€85.00,€7.02,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,8388648,7549493,2024-05-26,No,,€0.70,€0.70
2024-05-29,Curious Cactus,25064342,2024-04-30,€74.62,€64.96,€69.00,€5.70,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,11854105,250307,2024-04-30,Yes,,€0.57,€0.30
2024-05-23,Electric Emu,25489026,2024-05-22,€37.85,€95.20,€35.00,€2.90,62df8913-4e36-4cb0-a971-44b8ccff3d7b,6550826,1596664,2024-05-21,No,,€0.29,€0.29
2024-05-25,Jubilant Jellybean,25514985,2024-05-22,€92.84,€84.00,€85.85,€7.84,2772b208-9bd2-4817-a281-af19555e0ec5,13800735,12725263,2024-05-22,No,,€0.78,€0.78
2024-05-31,Daring Dragon,25677715,2024-05-29,€27.04,€72.80,€25.00,€2.07,5e160574-2903-43c6-bf2b-9091ba693c26,185970,2817932,2024-05-29,No,,€0.21,€0.21
2024-05-05,Golden Giraffe,25153890,2024-05-05,€54.08,€61.60,€50.00,€4.14,e0d78d5c-7086-4d89-87ef-b1388f842f2c,3506397,5938704,2024-05-05,No,,€0.41,€0.41
2024-05-29,Curious Cactus,22226816,2023-10-18,€84.31,€64.96,€77.95,€6.45,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,9511289,189782,2023-10-18,Yes,,€0.65,€4.55
2024-05-31,Daring Dragon,23369804,2023-12-29,€79.95,€61.60,€73.92,€6.12,5e160574-2903-43c6-bf2b-9091ba693c26,12765151,3006282,2023-12-29,Yes,,€0.61,€4.31
2024-05-08,Fancy Flamingo,25190056,2024-05-07,€50.99,€72.80,€47.14,€3.90,6914373f-7098-4132-a8de-5af04c8204b7,1912739,13578473,2024-05-07,No,,€0.39,€0.39
2024-05-23,Electric Emu,25484378,2024-05-21,€79.90,€95.20,€73.88,€6.10,62df8913-4e36-4cb0-a971-44b8ccff3d7b,1912739,4889373,2024-05-21,No,,€0.61,€0.61
2024-05-27,Brilliant Banjo,25636570,2024-05-27,€182.77,€221.02,€169.00,€13.96,2e2f977d-cc5d-4723-8b3c-2d7d5d35c749,2500630,13285325,2024-05-27,No,,€1.40,€1.40
2024-05-31,Daring Dragon,25685430,2024-05-31,€29.99,€61.60,€27.73,€2.30,5e160574-2903-43c6-bf2b-9091ba693c26,1912739,428706,2024-05-29,No,,€0.23,€0.23
2024-05-29,Curious Cactus,21727743,2023-09-15,€45.42,€35.00,€42.00,€3.47,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,11988456,11988812,2023-09-15,No,,€0.35,€0.35
2024-05-29,Curious Cactus,24622107,2024-04-03,€84.31,€64.96,€77.95,€6.45,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,132312,2036759,2024-04-03,Yes,,€0.65,€4.55
2024-05-24,Hungry Hedgehog,25564781,2024-05-24,€116.29,€89.60,€107.52,€8.89,a9f8217c-e4ac-45de-a588-36521e661c14,8144586,6376652,2024-05-24,Yes,,€0.89,€6.27
2024-05-31,Daring Dragon,25601028,2024-05-30,€32.45,€72.80,€30.00,€2.48,5e160574-2903-43c6-bf2b-9091ba693c26,734811,282396,2024-05-25,No,,€0.25,€0.25
