Event date,Event,Ticket ID,Payment date,Ticket price buyer,Original ticket price,Ticket listing price,Revenue,Event ID,Seller user ID,Buyer user ID,Listing created Date,Meets ticket Fairshare conditions? (Yes / No),Refund created Date,Kickback,Fairshare,Ratio,Ticket_Class
2024-05-24,Hungry Hedgehog,25548506.0,2024-05-24,152.49,117.5,141.0,11.65,a9f8217c-e4ac-45de-a588-36521e661c14,11879732.0,2873519.0,2024-05-24,True,,1.17,8.23,7.034188034188035,AM
2024-05-24,Hungry Hedgehog,25460368.0,2024-05-21,136.62,132.0,126.32,10.44,a9f8217c-e4ac-45de-a588-36521e661c14,11178261.0,733319.0,2024-05-19,False,,1.04,1.04,1.0,X
2024-05-23,Electric Emu,25533212.0,2024-05-23,42.9,95.2,39.67,3.27,62df8913-4e36-4cb0-a971-44b8ccff3d7b,1912739.0,2777465.0,2024-05-23,False,,0.33,0.33,1.0,AG
2024-05-25,Jubilant Jellybean,25550140.0,2024-05-24,116.29,116.0,107.52,8.89,2772b208-9bd2-4817-a281-af19555e0ec5,10923376.0,13821556.0,2024-05-24,False,,0.89,0.89,1.0,AU
2024-05-08,Fancy Flamingo,25211627.0,2024-05-08,49.99,72.8,46.22,3.82,6914373f-7098-4132-a8de-5af04c8204b7,1912739.0,10962592.0,2024-05-08,False,,0.38,0.38,1.0,AE
2024-05-29,Curious Cactus,25507912.0,2024-05-25,83.82,98.56,77.5,6.41,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,10669677.0,709540.0,2024-05-22,False,,0.64,0.64,1.0,B
2024-05-23,Electric Emu,25528863.0,2024-05-23,32.45,95.2,30.0,2.48,62df8913-4e36-4cb0-a971-44b8ccff3d7b,6986417.0,2628873.0,2024-05-23,False,,0.25,0.25,1.0,AG
2024-05-25,Jubilant Jellybean,25562304.0,2024-05-24,152.63,117.6,141.12,11.67,2772b208-9bd2-4817-a281-af19555e0ec5,6628926.0,1410869.0,2024-05-24,True,,1.17,8.23,7.034188034188035,AN
2024-05-25,Jubilant Jellybean,25579525.0,2024-05-25,152.63,120.0,141.13,11.72,2772b208-9bd2-4817-a281-af19555e0ec5,9845973.0,13835625.0,2024-05-25,True,,1.17,7.04,6.017094017094018,AJ
2024-05-26,Lucky Llama,25445019.0,2024-05-19,81.11,125.0,75.0,6.15,dcd3cee8-dbe6-48fa-a229-f544c6857872,11043541.0,13777702.0,2024-05-19,False,,0.62,0.62,1.0,J
2024-05-31,Daring Dragon,24450668.0,2024-03-23,94.48,72.8,87.36,7.22,5e160574-2903-43c6-bf2b-9091ba693c26,709044.0,5662263.0,2024-03-23,True,,0.72,5.1,7.083333333333333,B
2024-05-05,Golden Giraffe,24903360.0,2024-04-22,79.95,61.6,73.92,6.12,e0d78d5c-7086-4d89-87ef-b1388f842f2c,185970.0,10979823.0,2024-04-22,True,,0.61,4.31,7.0655737704918025,E
2024-05-26,Lucky Llama,25610084.0,2024-05-26,70.3,65.0,65.0,5.38,dcd3cee8-dbe6-48fa-a229-f544c6857872,8389444.0,1902583.0,2024-05-26,False,,0.54,0.54,1.0,AQ
2024-05-31,Daring Dragon,25109812.0,2024-05-11,99.5,84.0,92.0,7.6,5e160574-2903-43c6-bf2b-9091ba693c26,13616266.0,10010977.0,2024-05-02,True,,0.76,1.7,2.236842105263158,A
2024-05-29,Curious Cactus,21725135.0,2023-09-15,84.31,64.96,77.95,6.44,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,321290.0,3210854.0,2023-09-15,True,,0.64,4.55,7.109375,I
2024-05-26,Lucky Llama,25538344.0,2024-05-24,48.67,72.9,45.0,3.91,dcd3cee8-dbe6-48fa-a229-f544c6857872,308246.0,13476033.0,2024-05-23,False,,0.39,0.39,1.0,AK
2024-05-08,Fancy Flamingo,25168018.0,2024-05-06,52.99,72.8,49.0,4.04,6914373f-7098-4132-a8de-5af04c8204b7,11389740.0,446783.0,2024-05-06,False,,0.4,0.4,1.0,AE
2024-05-24,Hungry Hedgehog,25478012.0,2024-05-20,116.29,89.6,107.52,8.89,a9f8217c-e4ac-45de-a588-36521e661c14,13738893.0,6363364.0,2024-05-20,True,,0.89,6.27,7.044943820224718,BU
2024-05-29,Curious Cactus,23827757.0,2024-02-09,84.31,64.96,77.95,6.45,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,571164.0,11516646.0,2024-02-09,True,,0.65,4.55,6.999999999999999,I
2024-05-05,Golden Giraffe,25094860.0,2024-05-02,66.62,61.6,61.6,5.09,e0d78d5c-7086-4d89-87ef-b1388f842f2c,215657.0,1937333.0,2024-05-02,False,,0.51,0.51,1.0,E
2024-05-08,Fancy Flamingo,25164925.0,2024-05-07,47.59,72.8,44.0,3.64,6914373f-7098-4132-a8de-5af04c8204b7,4991508.0,723627.0,2024-05-05,False,,0.36,0.36,1.0,AE
2024-05-26,Lucky Llama,24488791.0,2024-05-26,69.76,95.0,64.5,5.34,dcd3cee8-dbe6-48fa-a229-f544c6857872,11676864.0,7149161.0,2024-03-26,False,,0.53,0.53,1.0,Y
2024-05-24,Hungry Hedgehog,25404903.0,2024-05-17,152.63,126.3,141.12,11.67,a9f8217c-e4ac-45de-a588-36521e661c14,6966281.0,13753041.0,2024-05-17,True,,1.17,3.88,3.3162393162393164,AD
2024-05-25,Jubilant Jellybean,25507429.0,2024-05-23,152.63,134.4,141.12,11.66,2772b208-9bd2-4817-a281-af19555e0ec5,11441648.0,4495137.0,2024-05-22,False,,1.17,1.17,1.0,X
2024-05-29,Curious Cactus,25674159.0,2024-05-29,27.03,87.36,24.99,2.06,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,11441648.0,2127748.0,2024-05-29,False,,0.21,0.21,1.0,E
2024-05-27,Brilliant Banjo,24221120.0,2024-03-12,195.49,150.64,180.76,14.94,2e2f977d-cc5d-4723-8b3c-2d7d5d35c749,10428373.0,2100835.0,2024-03-08,True,,1.49,10.54,7.073825503355704,AM
2024-05-25,Jubilant Jellybean,25579522.0,2024-05-25,152.63,120.0,141.13,11.72,2772b208-9bd2-4817-a281-af19555e0ec5,9845973.0,13835625.0,2024-05-25,True,,1.17,7.04,6.017094017094018,AJ
2024-05-31,Daring Dragon,25737270.0,2024-05-31,23.92,72.8,22.11,1.83,5e160574-2903-43c6-bf2b-9091ba693c26,5706316.0,6803281.0,2024-05-31,False,,0.18,0.18,1.0,B
2024-05-29,Curious Cactus,21731062.0,2023-09-15,84.31,64.96,77.95,6.45,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,1261359.0,1671523.0,2023-09-15,True,,0.65,4.55,6.999999999999999,I
2024-05-05,Golden Giraffe,24877540.0,2024-04-20,79.95,61.6,73.92,6.12,e0d78d5c-7086-4d89-87ef-b1388f842f2c,648565.0,3356758.0,2024-04-20,True,,0.61,4.31,7.0655737704918025,E
2024-05-05,Golden Giraffe,24946811.0,2024-04-24,79.95,61.6,73.92,6.12,e0d78d5c-7086-4d89-87ef-b1388f842f2c,2491810.0,5392453.0,2024-04-24,True,,0.61,4.31,7.0655737704918025,E
2024-05-31,Daring Dragon,25355778.0,2024-05-25,32.45,72.8,30.0,2.48,5e160574-2903-43c6-bf2b-9091ba693c26,656071.0,2395841.0,2024-05-15,False,,0.25,0.25,1.0,B
2024-05-25,Jubilant Jellybean,25600790.0,2024-05-25,152.63,120.0,141.12,11.66,2772b208-9bd2-4817-a281-af19555e0ec5,10107913.0,9569986.0,2024-05-25,True,,1.17,7.03,6.008547008547009,AJ
2024-05-05,Golden Giraffe,24771674.0,2024-04-13,66.62,61.6,61.6,5.1,e0d78d5c-7086-4d89-87ef-b1388f842f2c,10069189.0,8653995.0,2024-04-13,False,,0.51,0.51,1.0,E
2024-05-08,Fancy Flamingo,25212190.0,2024-05-08,99.99,95.2,92.46,7.64,6914373f-7098-4132-a8de-5af04c8204b7,1912739.0,447899.0,2024-05-08,False,,0.76,0.76,1.0,P
2024-05-24,Hungry Hedgehog,25407673.0,2024-05-17,116.29,89.6,107.52,8.9,a9f8217c-e4ac-45de-a588-36521e661c14,1790009.0,7611096.0,2024-05-17,True,,0.89,6.27,7.044943820224718,BU
2024-05-23,Electric Emu,25533011.0,2024-05-23,42.9,95.2,39.67,3.27,62df8913-4e36-4cb0-a971-44b8ccff3d7b,1912739.0,8523780.0,2024-05-23,False,,0.33,0.33,1.0,AG
2024-05-26,Lucky Llama,25601467.0,2024-05-25,56.24,106.0,52.0,4.3,dcd3cee8-dbe6-48fa-a229-f544c6857872,145742.0,782035.0,2024-05-25,False,,0.43,0.43,1.0,S
2024-05-31,Daring Dragon,21828482.0,2023-09-22,82.88,72.8,76.64,6.33,5e160574-2903-43c6-bf2b-9091ba693c26,9748888.0,11273604.0,2023-09-22,True,,0.63,0.0,0.0,B
2024-05-05,Golden Giraffe,24732075.0,2024-04-11,94.48,72.8,87.36,7.22,e0d78d5c-7086-4d89-87ef-b1388f842f2c,93191.0,3056591.0,2024-04-11,True,,0.72,5.1,7.083333333333333,D
2024-05-24,Hungry Hedgehog,25465317.0,2024-05-20,138.37,106.62,127.94,10.58,a9f8217c-e4ac-45de-a588-36521e661c14,5282487.0,7009616.0,2024-05-20,True,,1.06,7.46,7.037735849056603,AZ
2024-05-25,Jubilant Jellybean,25582173.0,2024-05-25,142.76,110.0,132.0,10.91,2772b208-9bd2-4817-a281-af19555e0ec5,9118722.0,13840208.0,2024-05-25,False,,1.09,1.09,1.0,BA
2024-05-25,Jubilant Jellybean,25286786.0,2024-05-12,116.29,89.6,107.52,8.9,2772b208-9bd2-4817-a281-af19555e0ec5,9140430.0,11726558.0,2024-05-12,True,,0.89,6.27,7.044943820224718,CG
2024-05-27,Brilliant Banjo,25476964.0,2024-05-20,118.97,128.0,110.0,9.1,2e2f977d-cc5d-4723-8b3c-2d7d5d35c749,6859276.0,4035302.0,2024-05-20,False,,0.91,0.91,1.0,BC
2024-05-05,Golden Giraffe,24790393.0,2024-04-15,79.95,61.6,73.92,6.12,e0d78d5c-7086-4d89-87ef-b1388f842f2c,1206527.0,526961.0,2024-04-15,True,,0.61,4.31,7.0655737704918025,E
2024-05-31,Daring Dragon,25545132.0,2024-05-24,32.45,84.0,30.0,2.48,5e160574-2903-43c6-bf2b-9091ba693c26,78049.0,742926.0,2024-05-23,False,,0.25,0.25,1.0,A
2024-05-27,Brilliant Banjo,25638607.0,2024-05-27,129.75,128.24,119.97,9.92,2e2f977d-cc5d-4723-8b3c-2d7d5d35c749,1912739.0,12433014.0,2024-05-27,False,,0.99,0.99,1.0,BA
2024-05-29,Curious Cactus,22075908.0,2023-11-05,42.83,35.0,39.6,3.28,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,5429365.0,12411753.0,2023-10-10,False,,0.33,0.33,1.0,K
2024-05-05,Golden Giraffe,25158847.0,2024-05-05,59.48,61.6,55.0,4.55,e0d78d5c-7086-4d89-87ef-b1388f842f2c,11230340.0,8607790.0,2024-05-05,False,,0.46,0.46,1.0,E
2024-05-23,Electric Emu,25529701.0,2024-05-23,54.06,123.0,49.99,4.13,62df8913-4e36-4cb0-a971-44b8ccff3d7b,13079334.0,13016863.0,2024-05-23,False,,0.41,0.41,1.0,N
2024-05-26,Lucky Llama,25609701.0,2024-05-26,69.22,106.5,64.0,5.29,dcd3cee8-dbe6-48fa-a229-f544c6857872,1797126.0,709799.0,2024-05-26,False,,0.53,0.53,1.0,R
2024-05-31,Daring Dragon,25736452.0,2024-05-31,16.1,72.8,14.89,1.22,5e160574-2903-43c6-bf2b-9091ba693c26,1912739.0,2444612.0,2024-05-31,False,,0.12,0.12,1.0,B
2024-05-26,Lucky Llama,25458517.0,2024-05-20,86.52,95.3,80.0,6.61,dcd3cee8-dbe6-48fa-a229-f544c6857872,4480948.0,7139507.0,2024-05-19,False,,0.66,0.66,1.0,X
2024-05-25,Jubilant Jellybean,25543488.0,2024-05-23,127.18,117.6,117.6,9.72,2772b208-9bd2-4817-a281-af19555e0ec5,7639820.0,13799721.0,2024-05-23,False,,0.97,0.97,1.0,AN
2024-05-27,Brilliant Banjo,25639190.0,2024-05-27,135.19,250.0,125.0,10.34,2e2f977d-cc5d-4723-8b3c-2d7d5d35c749,1056598.0,4292661.0,2024-05-27,False,,1.03,1.03,1.0,I
2024-05-05,Golden Giraffe,25077704.0,2024-05-02,70.3,72.8,65.0,5.37,e0d78d5c-7086-4d89-87ef-b1388f842f2c,2463928.0,9453977.0,2024-04-30,False,,0.54,0.54,1.0,D
2024-05-27,Brilliant Banjo,25091549.0,2024-05-02,166.42,128.24,153.88,12.72,2e2f977d-cc5d-4723-8b3c-2d7d5d35c749,2563189.0,9673965.0,2024-05-01,True,,1.27,8.97,7.062992125984253,BA
2024-05-26,Lucky Llama,25292658.0,2024-05-18,79.99,184.18,73.96,6.12,dcd3cee8-dbe6-48fa-a229-f544c6857872,13714382.0,1774218.0,2024-05-12,False,,0.61,0.61,1.0,B
2024-05-31,Daring Dragon,25294535.0,2024-05-30,32.45,72.8,30.0,2.48,5e160574-2903-43c6-bf2b-9091ba693c26,11610281.0,4202109.0,2024-05-12,False,,0.25,0.25,1.0,B
2024-05-31,Daring Dragon,21801783.0,2023-09-21,109.02,84.0,100.8,8.34,5e160574-2903-43c6-bf2b-9091ba693c26,10450653.0,8358011.0,2023-09-21,True,,0.83,5.88,7.0843373493975905,A
2024-05-31,Daring Dragon,23543317.0,2024-01-15,94.48,72.8,87.36,7.22,5e160574-2903-43c6-bf2b-9091ba693c26,992602.0,12409223.0,2024-01-15,True,,0.72,5.1,7.083333333333333,B
2024-05-31,Daring Dragon,23675007.0,2024-01-28,94.48,72.8,87.36,7.22,5e160574-2903-43c6-bf2b-9091ba693c26,11988517.0,5740816.0,2024-01-28,True,,0.72,5.1,7.083333333333333,B
2024-05-31,Daring Dragon,24875878.0,2024-05-08,54.08,72.8,50.0,4.13,5e160574-2903-43c6-bf2b-9091ba693c26,8387946.0,13671852.0,2024-04-20,False,,0.41,0.41,1.0,B
2024-05-31,Daring Dragon,25084267.0,2024-05-27,34.61,72.8,32.0,2.64,5e160574-2903-43c6-bf2b-9091ba693c26,13604622.0,481452.0,2024-05-01,False,,0.26,0.26,1.0,B
2024-05-08,Fancy Flamingo,25131163.0,2024-05-04,65.97,75.0,61.0,5.04,6914373f-7098-4132-a8de-5af04c8204b7,10288096.0,4496399.0,2024-05-03,False,,0.5,0.5,1.0,AA
2024-05-05,Golden Giraffe,25149141.0,2024-05-04,54.08,61.6,50.0,4.14,e0d78d5c-7086-4d89-87ef-b1388f842f2c,6582317.0,13245817.0,2024-05-04,False,,0.41,0.41,1.0,E
2024-05-08,Fancy Flamingo,25210662.0,2024-05-08,54.08,72.0,50.0,4.13,6914373f-7098-4132-a8de-5af04c8204b7,10407580.0,11085519.0,2024-05-08,False,,0.41,0.41,1.0,AH
2024-05-08,Fancy Flamingo,25211409.0,2024-05-08,57.32,70.8,53.0,4.38,6914373f-7098-4132-a8de-5af04c8204b7,445920.0,9988259.0,2024-05-08,False,,0.44,0.44,1.0,AJ
2024-05-08,Fancy Flamingo,25211575.0,2024-05-08,43.26,72.8,40.0,3.3,6914373f-7098-4132-a8de-5af04c8204b7,586930.0,68626.0,2024-05-08,False,,0.33,0.33,1.0,AE
2024-05-24,Hungry Hedgehog,25390439.0,2024-05-17,145.35,112.0,134.4,11.11,a9f8217c-e4ac-45de-a588-36521e661c14,219447.0,13651623.0,2024-05-17,True,,1.11,7.84,7.063063063063062,AU
2024-05-23,Electric Emu,25501653.0,2024-05-23,70.3,123.2,65.0,5.37,62df8913-4e36-4cb0-a971-44b8ccff3d7b,7049180.0,13480035.0,2024-05-22,False,,0.54,0.54,1.0,M
2024-05-24,Hungry Hedgehog,25520763.0,2024-05-22,129.78,120.0,120.0,9.92,a9f8217c-e4ac-45de-a588-36521e661c14,13800231.0,13810548.0,2024-05-22,False,,0.99,0.99,1.0,AH
2024-05-25,Jubilant Jellybean,25547092.0,2024-05-23,116.29,90.0,107.52,8.75,2772b208-9bd2-4817-a281-af19555e0ec5,9512369.0,7528624.0,2024-05-23,True,,0.88,6.07,6.897727272727273,CC
2024-05-25,Jubilant Jellybean,25551284.0,2024-05-24,99.98,89.6,92.45,7.64,2772b208-9bd2-4817-a281-af19555e0ec5,498724.0,13829820.0,2024-05-24,False,,0.76,0.76,1.0,CG
2024-05-29,Curious Cactus,21709480.0,2023-09-14,108.15,87.36,100.0,8.26,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,637275.0,3204438.0,2023-09-14,True,,0.83,3.82,4.602409638554217,E
2024-05-31,Daring Dragon,22141769.0,2023-10-13,65.41,50.4,60.48,4.99,5e160574-2903-43c6-bf2b-9091ba693c26,7787498.0,1770076.0,2023-10-13,True,,0.5,3.53,7.06,D
2024-05-26,Lucky Llama,24782009.0,2024-04-16,89.75,95.0,82.99,6.86,dcd3cee8-dbe6-48fa-a229-f544c6857872,754046.0,812917.0,2024-04-14,False,,0.69,0.69,1.0,Y
2024-05-08,Fancy Flamingo,25179872.0,2024-05-06,54.08,72.8,50.0,4.14,6914373f-7098-4132-a8de-5af04c8204b7,1708742.0,3039086.0,2024-05-06,False,,0.41,0.41,1.0,AE
2024-05-25,Jubilant Jellybean,25469714.0,2024-05-20,152.63,117.6,141.12,11.67,2772b208-9bd2-4817-a281-af19555e0ec5,8361710.0,13788941.0,2024-05-20,True,,1.17,8.23,7.034188034188035,AN
2024-05-23,Electric Emu,25484731.0,2024-05-22,86.52,105.0,80.0,6.61,62df8913-4e36-4cb0-a971-44b8ccff3d7b,10231363.0,4238447.0,2024-05-21,False,,0.66,0.66,1.0,X
2024-05-25,Jubilant Jellybean,25535959.0,2024-05-24,127.62,150.0,118.0,9.76,2772b208-9bd2-4817-a281-af19555e0ec5,12723328.0,965435.0,2024-05-23,False,,0.98,0.98,1.0,Q
2024-05-31,Daring Dragon,25706411.0,2024-05-30,29.96,72.8,27.7,2.3,5e160574-2903-43c6-bf2b-9091ba693c26,1912739.0,9795476.0,2024-05-30,False,,0.23,0.23,1.0,B
2024-05-29,Curious Cactus,24648551.0,2024-04-05,94.09,87.36,87.0,7.19,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,13387835.0,2567272.0,2024-04-05,False,,0.72,0.72,1.0,E
2024-05-25,Jubilant Jellybean,25319743.0,2024-05-14,116.25,115.0,107.49,8.88,2772b208-9bd2-4817-a281-af19555e0ec5,9786992.0,7020635.0,2024-05-14,False,,0.89,0.89,1.0,AV
2024-05-23,Electric Emu,25494557.0,2024-05-23,48.67,114.0,45.0,3.72,62df8913-4e36-4cb0-a971-44b8ccff3d7b,7147502.0,777062.0,2024-05-21,False,,0.37,0.37,1.0,U
2024-05-26,Lucky Llama,24675694.0,2024-05-01,81.11,84.1,75.0,6.23,dcd3cee8-dbe6-48fa-a229-f544c6857872,9986281.0,3674185.0,2024-04-07,False,,0.62,0.62,1.0,AE
2024-05-29,Curious Cactus,24984192.0,2024-04-26,127.91,98.56,118.27,9.77,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,1777887.0,505416.0,2024-04-26,True,,0.98,6.9,7.040816326530613,B
2024-05-05,Golden Giraffe,25089656.0,2024-05-01,70.3,61.6,65.0,5.37,e0d78d5c-7086-4d89-87ef-b1388f842f2c,5285122.0,2087757.0,2024-05-01,True,,0.54,0.08,0.14814814814814814,E
2024-05-05,Golden Giraffe,25093455.0,2024-05-02,74.62,61.6,69.0,5.7,e0d78d5c-7086-4d89-87ef-b1388f842f2c,1662080.0,8124743.0,2024-05-01,True,,0.57,1.98,3.473684210526316,E
2024-05-05,Golden Giraffe,25118548.0,2024-05-03,69.22,61.6,64.0,5.28,e0d78d5c-7086-4d89-87ef-b1388f842f2c,4377338.0,2162161.0,2024-05-03,False,,0.53,0.53,1.0,E
2024-05-25,Jubilant Jellybean,25389429.0,2024-05-17,146.0,125.0,135.0,11.16,2772b208-9bd2-4817-a281-af19555e0ec5,6522234.0,12052408.0,2024-05-17,True,,1.12,1.63,1.4553571428571426,AG
2024-05-23,Electric Emu,25514259.0,2024-05-22,34.48,87.0,31.89,2.63,62df8913-4e36-4cb0-a971-44b8ccff3d7b,1912739.0,13233278.0,2024-05-22,False,,0.26,0.26,1.0,AN
2024-05-25,Jubilant Jellybean,25515015.0,2024-05-22,92.82,84.0,85.82,7.84,2772b208-9bd2-4817-a281-af19555e0ec5,13800735.0,1132214.0,2024-05-22,False,,0.78,0.78,1.0,CM
2024-05-26,Lucky Llama,25575970.0,2024-05-25,70.3,168.4,65.0,5.37,dcd3cee8-dbe6-48fa-a229-f544c6857872,3505538.0,1266006.0,2024-05-24,False,,0.54,0.54,1.0,C
2024-05-29,Curious Cactus,25636208.0,2024-05-27,37.5,87.36,34.68,2.86,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,1912739.0,6461217.0,2024-05-27,False,,0.29,0.29,1.0,E
2024-05-31,Daring Dragon,23543315.0,2024-01-15,94.48,72.8,87.36,7.22,5e160574-2903-43c6-bf2b-9091ba693c26,992602.0,1117888.0,2024-01-15,True,,0.72,5.1,7.083333333333333,B
2024-05-31,Daring Dragon,24862819.0,2024-04-23,70.3,61.6,65.0,5.37,5e160574-2903-43c6-bf2b-9091ba693c26,12640682.0,4721588.0,2024-04-19,True,,0.54,0.08,0.14814814814814814,C
2024-05-05,Golden Giraffe,25061734.0,2024-04-29,79.95,61.6,73.92,6.12,e0d78d5c-7086-4d89-87ef-b1388f842f2c,1340650.0,10599558.0,2024-04-29,True,,0.61,4.31,7.0655737704918025,E
2024-05-29,Curious Cactus,22596080.0,2023-11-04,42.82,34.0,39.59,3.28,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,1003267.0,248217.0,2023-11-04,True,,0.33,1.81,5.484848484848484,L
2024-05-31,Daring Dragon,24837274.0,2024-05-23,41.1,72.8,38.0,3.14,5e160574-2903-43c6-bf2b-9091ba693c26,769012.0,10744930.0,2024-04-18,False,,0.31,0.31,1.0,B
2024-05-24,Hungry Hedgehog,25346975.0,2024-05-15,152.63,117.6,141.12,11.67,a9f8217c-e4ac-45de-a588-36521e661c14,537587.0,13307485.0,2024-05-15,True,,1.17,8.23,7.034188034188035,AL
2024-05-23,Electric Emu,25518275.0,2024-05-22,29.99,95.2,27.73,2.3,62df8913-4e36-4cb0-a971-44b8ccff3d7b,5511521.0,3318171.0,2024-05-22,False,,0.23,0.23,1.0,AG
2024-05-25,Jubilant Jellybean,25531086.0,2024-05-23,116.29,89.6,107.52,8.9,2772b208-9bd2-4817-a281-af19555e0ec5,324622.0,4790725.0,2024-05-23,True,,0.89,6.27,7.044943820224718,CG
2024-05-05,Golden Giraffe,24723555.0,2024-04-10,66.62,61.6,61.6,5.1,e0d78d5c-7086-4d89-87ef-b1388f842f2c,10908384.0,5664215.0,2024-04-10,False,,0.51,0.51,1.0,E
2024-05-05,Golden Giraffe,25136139.0,2024-05-04,66.62,61.6,61.6,5.09,e0d78d5c-7086-4d89-87ef-b1388f842f2c,5961003.0,624556.0,2024-05-04,False,,0.51,0.51,1.0,E
2024-05-08,Fancy Flamingo,25138896.0,2024-05-04,69.22,72.8,64.0,5.28,6914373f-7098-4132-a8de-5af04c8204b7,288812.0,22274.0,2024-05-04,False,,0.53,0.53,1.0,AE
2024-05-08,Fancy Flamingo,25188195.0,2024-05-08,56.24,60.0,52.0,4.3,6914373f-7098-4132-a8de-5af04c8204b7,260109.0,8074387.0,2024-05-07,False,,0.43,0.43,1.0,AP
2024-05-24,Hungry Hedgehog,25346232.0,2024-05-15,116.29,89.6,107.52,8.89,a9f8217c-e4ac-45de-a588-36521e661c14,537587.0,13513691.0,2024-05-15,True,,0.89,6.27,7.044943820224718,BU
2024-05-23,Electric Emu,25501485.0,2024-05-23,45.42,95.2,42.0,3.48,62df8913-4e36-4cb0-a971-44b8ccff3d7b,9109186.0,3249388.0,2024-05-22,False,,0.35,0.35,1.0,AG
2024-05-29,Curious Cactus,23827856.0,2024-02-09,112.48,87.36,104.0,8.6,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,2802066.0,5433167.0,2024-02-09,True,,0.86,5.72,6.651162790697674,E
2024-05-29,Curious Cactus,23882177.0,2024-02-13,113.37,87.36,104.83,8.66,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,2994869.0,13034227.0,2024-02-13,True,,0.87,6.11,7.022988505747127,E
2024-05-26,Lucky Llama,24879441.0,2024-04-21,91.93,95.0,85.0,7.02,dcd3cee8-dbe6-48fa-a229-f544c6857872,11987452.0,11005563.0,2024-04-20,False,,0.7,0.7,1.0,Y
2024-05-05,Golden Giraffe,25150791.0,2024-05-05,48.67,61.6,45.0,3.72,e0d78d5c-7086-4d89-87ef-b1388f842f2c,3194741.0,291216.0,2024-05-04,False,,0.37,0.37,1.0,E
2024-05-08,Fancy Flamingo,25179397.0,2024-05-07,48.67,72.8,45.0,3.72,6914373f-7098-4132-a8de-5af04c8204b7,25201.0,6389700.0,2024-05-06,False,,0.37,0.37,1.0,AE
2024-05-05,Golden Giraffe,25046652.0,2024-04-28,79.95,61.6,73.92,6.12,e0d78d5c-7086-4d89-87ef-b1388f842f2c,3438466.0,8587944.0,2024-04-28,True,,0.61,4.31,7.0655737704918025,E
2024-05-08,Fancy Flamingo,25204266.0,2024-05-08,53.99,72.8,49.92,4.13,6914373f-7098-4132-a8de-5af04c8204b7,1912739.0,190300.0,2024-05-08,False,,0.41,0.41,1.0,AE
2024-05-29,Curious Cactus,25287298.0,2024-05-14,106.59,98.56,98.56,8.15,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,2993641.0,9764398.0,2024-05-12,False,,0.82,0.82,1.0,B
2024-05-24,Hungry Hedgehog,25455898.0,2024-05-19,116.29,89.6,107.52,8.89,a9f8217c-e4ac-45de-a588-36521e661c14,6292615.0,13698032.0,2024-05-19,True,,0.89,6.27,7.044943820224718,BU
2024-05-23,Electric Emu,25502872.0,2024-05-22,36.77,95.0,34.0,2.81,62df8913-4e36-4cb0-a971-44b8ccff3d7b,1364561.0,12407564.0,2024-05-22,False,,0.28,0.28,1.0,AH
2024-05-25,Jubilant Jellybean,25504437.0,2024-05-22,116.29,89.6,107.52,8.9,2772b208-9bd2-4817-a281-af19555e0ec5,7889353.0,5702075.0,2024-05-22,True,,0.89,6.27,7.044943820224718,CG
2024-05-31,Daring Dragon,24148499.0,2024-03-03,94.48,72.8,87.36,7.22,5e160574-2903-43c6-bf2b-9091ba693c26,10971682.0,419198.0,2024-03-03,True,,0.72,5.1,7.083333333333333,B
2024-05-05,Golden Giraffe,25154744.0,2024-05-05,56.24,61.6,52.0,4.3,e0d78d5c-7086-4d89-87ef-b1388f842f2c,432466.0,3368499.0,2024-05-05,False,,0.43,0.43,1.0,E
2024-05-05,Golden Giraffe,25158848.0,2024-05-05,59.48,61.6,55.0,4.55,e0d78d5c-7086-4d89-87ef-b1388f842f2c,11230340.0,8607790.0,2024-05-05,False,,0.46,0.46,1.0,E
2024-05-08,Fancy Flamingo,25167094.0,2024-05-06,91.93,95.0,85.0,7.02,6914373f-7098-4132-a8de-5af04c8204b7,2583616.0,3984841.0,2024-05-06,False,,0.7,0.7,1.0,Q
2024-05-25,Jubilant Jellybean,25354784.0,2024-05-15,94.48,72.8,87.36,7.22,2772b208-9bd2-4817-a281-af19555e0ec5,11853612.0,12008372.0,2024-05-15,True,,0.72,5.1,7.083333333333333,CQ
2024-05-25,Jubilant Jellybean,25504229.0,2024-05-22,116.29,116.0,107.52,8.9,2772b208-9bd2-4817-a281-af19555e0ec5,8514873.0,2214839.0,2024-05-22,False,,0.89,0.89,1.0,AU
